Date,Track ID,ID,Speed,Edge time,Edge X,Edge Y,Y,L-NAME,sec,Ymm,y_axis,mm/sec
0815_05_,30,0815_05_30,0.347485559,1188.5,101.2414922,118.3093059,3.7238825,0.1 mM,39.61666667,8.008349462,0.800834946,2.241842316
0815_05_,30,0815_05_30,0.425828763,1189.5,101.6158481,118.3916025,3.6415859,0.1 mM,39.65,7.831367527,0.783136753,2.747282342
0815_05_,30,0815_05_30,0.254655424,1190.5,101.944015,118.4688794,3.564309,0.1 mM,39.68333333,7.665180645,0.766518065,1.642938219
0815_05_,30,0815_05_30,0.226442938,1191.5,102.1394342,118.5663554,3.466833,0.1 mM,39.71666667,7.455554839,0.745555484,1.460922181
0815_05_,30,0815_05_30,0.140207275,1192.5,102.2436935,118.7168356,3.3163528,0.1 mM,39.75,7.131941505,0.713194151,0.904563065
0815_05_,30,0815_05_30,0.145442021,1193.5,102.272505,118.8493784,3.18381,0.1 mM,39.78333333,6.846903226,0.684690323,0.938335619
0815_05_,30,0815_05_30,0.244774713,1194.5,102.1930416,119.020489,3.0126994,0.1 mM,39.81666667,6.478923441,0.647892344,1.579191697
0815_05_,30,0815_05_30,0.231001873,1195.5,102.2253113,119.1682595,2.8649289,0.1 mM,39.85,6.161137419,0.616113742,1.490334665
0815_05_,30,0815_05_30,0.110796631,1196.5,102.2774708,119.2352096,2.7979788,0.1 mM,39.88333333,6.01715871,0.601715871,0.714816974
0815_05_,30,0815_05_30,0.129138926,1197.5,102.1881224,119.3060981,2.7270903,0.1 mM,39.91666667,5.864710323,0.586471032,0.833154361
0815_05_,30,0815_05_30,0.138243385,1198.5,102.1501963,119.4281791,2.6050093,0.1 mM,39.95,5.602170538,0.560217054,0.891892806
0815_02_,14,0815_02_14,0.155119234,0.5,125.8863879,246.3071604,0,0.1 mM,0.016666667,0,0,1.000769252
0815_02_,14,0815_02_14,0.312456243,1.5,125.86557,246.1275127,0.1796477,0.1 mM,0.05,0.38633914,0.038633914,2.015846729
0815_02_,14,0815_02_14,0.329366809,2.5,125.9317084,246.0657165,0.2414439,0.1 mM,0.083333333,0.519234194,0.051923419,2.124947155
0815_02_,14,0815_02_14,0.286192544,3.5,125.9914208,246.0244823,0.2826781,0.1 mM,0.116666667,0.607909892,0.060790989,1.84640351
0815_02_,14,0815_02_14,0.201918887,4.5,125.8709645,246.0083049,0.2988555,0.1 mM,0.15,0.6427,0.06427,1.302702497
0815_02_,14,0815_02_14,0.169147086,5.5,125.812516,246.0240529,0.2831075,0.1 mM,0.183333333,0.608833333,0.060883333,1.091271523
0815_02_,14,0815_02_14,0.427969368,6.5,125.9995228,245.939806,0.3673544,0.1 mM,0.216666667,0.790009462,0.079000946,2.761092697
0815_02_,14,0815_02_14,0.11103515,7.5,126.2348336,245.9869695,0.3201909,0.1 mM,0.25,0.688582581,0.068858258,0.716355806
0815_02_,14,0815_02_14,0.235168912,8.5,126.1397302,246.0543736,0.2527868,0.1 mM,0.283333333,0.543627527,0.054362753,1.517218787
0815_02_,14,0815_02_14,0.473754134,9.5,125.9956838,245.8352695,0.4718909,0.1 mM,0.316666667,1.01481914,0.101481914,3.056478284
0815_02_,14,0815_02_14,0.098176939,10.5,125.9254623,245.6243182,0.6828422,0.1 mM,0.35,1.468477849,0.146847785,0.633399606
0815_02_,14,0815_02_14,0.200757073,11.5,125.9096627,245.5519106,0.7552498,0.1 mM,0.383333333,1.624193118,0.162419312,1.295206923
0815_02_,14,0815_02_14,0.214892247,12.5,125.82907230000001,245.4567858,0.8503746,0.1 mM,0.416666667,1.828762581,0.182876258,1.386401594
0815_02_,14,0815_02_14,0.159916706,13.5,125.7349747,245.3795454,0.927615,0.1 mM,0.45,1.994870968,0.199487097,1.031720684
0815_02_,14,0815_02_14,0.271735399,14.5,125.7417964,245.1649957,1.1421647,0.1 mM,0.483333333,2.456268172,0.245626817,1.753131606
0815_02_,14,0815_02_14,0.472400384,15.5,125.5067764,245.089083,1.2180774,0.1 mM,0.516666667,2.61952129,0.261952129,3.047744413
0815_02_,14,0815_02_14,0.359844909,16.5,125.3147123,245.3250751,0.9820853,0.1 mM,0.55,2.112011398,0.21120114,2.321580058
0815_02_,14,0815_02_14,0.045442068,17.5,125.3647261,245.5194903,0.7876701,0.1 mM,0.583333333,1.693914194,0.169391419,0.293174632
0815_02_,14,0815_02_14,0.380024797,18.5,125.1960341,245.4840058,0.8231546,0.1 mM,0.616666667,1.770224946,0.177022495,2.451772884
0815_02_,14,0815_02_14,0.218989242,19.5,125.0038727,245.539346,0.7678144,0.1 mM,0.65,1.651213763,0.165121376,1.412833819
0815_02_,14,0815_02_14,0.081548578,20.5,124.9792201,245.6103818,0.6967786,0.1 mM,0.683333333,1.498448602,0.14984486,0.526119858
0815_02_,14,0815_02_14,0.338705424,21.5,124.8013807,245.6180226,0.6891378,0.1 mM,0.716666667,1.482016774,0.148201677,2.185196284
0815_02_,14,0815_02_14,0.234713905,22.5,124.5387842,245.601466,0.7056944,0.1 mM,0.75,1.517622366,0.151762237,1.514283258
0815_02_,14,0815_02_14,0.20233445,23.5,124.3622517,245.6048534,0.702307,0.1 mM,0.783333333,1.510337634,0.151033763,1.305383548
0815_02_,14,0815_02_14,0.215985423,24.5,124.1787007,245.6881554,0.619005,0.1 mM,0.816666667,1.331193548,0.133119355,1.393454342
0815_02_,14,0815_02_14,0.673058929,25.5,124.3857217,245.8280793,0.4790811,0.1 mM,0.85,1.030281935,0.103028194,4.342315671
0815_02_,14,0815_02_14,0.534958238,26.5,124.4318301,245.9459555,0.3612049,0.1 mM,0.883333333,0.776784731,0.077678473,3.451343471
0815_02_,14,0815_02_14,0.208556398,27.5,124.061047,245.927652,0.3795084,0.1 mM,0.916666667,0.816147097,0.08161471,1.345525148
0815_02_,14,0815_02_14,0.197816212,28.5,123.9434167,246.0115597,0.2956007,0.1 mM,0.95,0.63570043,0.063570043,1.276233626
0815_02_,14,0815_02_14,0.529396669,29.5,123.9428856,245.8450894,0.462071,0.1 mM,0.983333333,0.993701075,0.099370108,3.415462381
0815_02_,14,0815_02_14,0.505118031,30.5,123.8669314,245.8168368,0.4903236,0.1 mM,1.016666667,1.054459355,0.105445936,3.258826006
0815_02_,14,0815_02_14,0.16146239,31.5,123.8535281,246.026577,0.2805834,0.1 mM,1.05,0.603405161,0.060340516,1.041692839
0815_02_,14,0815_02_14,0.09376015,32.5,123.9702457,245.9764591,0.3307013,0.1 mM,1.083333333,0.711185591,0.071118559,0.604904194
0815_02_,14,0815_02_14,0.242772793,33.5,124.0107545,245.8313025,0.4758579,0.1 mM,1.116666667,1.023350323,0.102335032,1.566276084
0815_02_,14,0815_02_14,0.550957546,34.5,123.7878895,245.8717009,0.4354595,0.1 mM,1.15,0.936472043,0.093647204,3.554564813
0815_02_,14,0815_02_14,0.094116782,35.5,123.5233475,246.0555312,0.2516292,0.1 mM,1.183333333,0.541138065,0.054113807,0.607205045
0815_02_,14,0815_02_14,0.285839874,36.5,123.6246879,246.078719,0.2284414,0.1 mM,1.216666667,0.491271828,0.049127183,1.844128219
0815_02_,14,0815_02_14,0.251273846,37.5,123.7748813,245.9544353,0.3527251,0.1 mM,1.25,0.758548602,0.07585486,1.621121587
0815_02_,14,0815_02_14,0.366294426,38.5,123.6126278,245.8983057,0.4088547,0.1 mM,1.283333333,0.879257419,0.087925742,2.363189845
0815_02_,14,0815_02_14,0.248789554,39.5,123.5645725,245.9943901,0.3127703,0.1 mM,1.316666667,0.672624301,0.06726243,1.605093897
0815_02_,14,0815_02_14,0.297548334,40.5,123.8132937,245.9440911,0.3630693,0.1 mM,1.35,0.780794194,0.078079419,1.919666671
0815_02_,14,0815_02_14,0.180117961,41.5,123.8616655,245.8235342,0.4836262,0.1 mM,1.383333333,1.040056344,0.104005634,1.162051361
0815_02_,14,0815_02_14,0.443461874,42.5,123.579086,245.8676339,0.4395265,0.1 mM,1.416666667,0.94521828,0.094521828,2.861044348
0815_02_,14,0815_02_14,0.361510211,43.5,123.5543402,245.9297948,0.3773656,0.1 mM,1.45,0.811538925,0.081153893,2.332323942
0815_02_,14,0815_02_14,0.106597746,44.5,123.7114865,245.9530166,0.3541438,0.1 mM,1.483333333,0.76159957,0.076159957,0.687727394
0815_02_,14,0815_02_14,0.213522793,45.5,123.7937832,245.9780052,0.3291552,0.1 mM,1.516666667,0.707860645,0.070786065,1.377566406
0815_02_,14,0815_02_14,0.179700326,46.5,123.8083082,245.9474762,0.3596842,0.1 mM,1.55,0.773514409,0.077351441,1.159356942
0815_02_,14,0815_02_14,0.178978508,47.5,123.6301754,245.9276371,0.3795233,0.1 mM,1.583333333,0.81617914,0.081617914,1.154700052
0815_02_,14,0815_02_14,0.049543833,48.5,123.5343494,245.9383633,0.3687971,0.1 mM,1.616666667,0.793112043,0.079311204,0.319637632
0815_02_,14,0815_02_14,0.376944229,49.5,123.4132047,245.8118539,0.4953065,0.1 mM,1.65,1.065175269,0.106517527,2.431898252
0815_02_,14,0815_02_14,0.055189238,50.5,123.3268024,245.6643551,0.6428053,0.1 mM,1.683333333,1.382376989,0.138237699,0.3560596
0815_02_,14,0815_02_14,0.279376369,51.5,123.2541646,245.5696143,0.7375461,0.1 mM,1.716666667,1.586120645,0.158612065,1.802428187
0815_02_,14,0815_02_14,0.215859585,52.5,123.1140695,245.5724309,0.7347295,0.1 mM,1.75,1.580063441,0.158006344,1.392642484
0815_02_,14,0815_02_14,0.201998653,53.5,122.9946482,245.7350645,0.5720959,0.1 mM,1.783333333,1.230313763,0.123031376,1.303217116
0815_02_,14,0815_02_14,0.166612971,54.5,122.9942481,245.7710953,0.5360651,0.1 mM,1.816666667,1.152828172,0.115282817,1.074922394
0815_02_,14,0815_02_14,0.235896581,55.5,123.011635,245.644179,0.6629814,0.1 mM,1.85,1.425766452,0.142576645,1.521913426
0815_02_,14,0815_02_14,0.338269471,56.5,122.8521011,245.6815447,0.6256157,0.1 mM,1.883333333,1.345410108,0.134541011,2.182383684
0815_02_,14,0815_02_14,0.291129689,57.5,122.7697187,245.6747341,0.6324263,0.1 mM,1.916666667,1.360056559,0.136005656,1.878256058
0815_02_,14,0815_02_14,0.489670652,58.5,122.640205,245.3327364,0.974424,0.1 mM,1.95,2.095535484,0.209553548,3.159165497
0815_02_,14,0815_02_14,0.45242798,59.5,122.7150468,245.1886857,1.1184747,0.1 mM,1.983333333,2.405321935,0.240532194,2.918890194
0815_02_,14,0815_02_14,0.067887864,60.5,122.9022756,245.2325716,1.0745888,0.1 mM,2.016666667,2.310943656,0.231094366,0.437986219
0815_02_,14,0815_02_14,0.330252142,61.5,122.7047406,245.2145526,1.0926078,0.1 mM,2.05,2.349694194,0.234969419,2.130658981
0815_02_,14,0815_02_14,0.413097409,62.5,122.4079864,245.0468742,1.2602862,0.1 mM,2.083333333,2.710292903,0.27102929,2.665144574
0815_02_,14,0815_02_14,0.10690058,63.5,122.2257585,244.9057703,1.4013901,0.1 mM,2.116666667,3.013742151,0.301374215,0.689681161
0815_02_,14,0815_02_14,0.078183124,64.5,122.1370652,244.9159352,1.3912252,0.1 mM,2.15,2.991882151,0.299188215,0.504407252
0815_02_,14,0815_02_14,0.32033772,65.5,122.1436585,244.7544773,1.5526831,0.1 mM,2.183333333,3.339103441,0.333910344,2.066694968
0815_02_,14,0815_02_14,0.28980169,66.5,122.0646047,244.6757536,1.6314068,0.1 mM,2.216666667,3.50840172,0.350840172,1.869688323
0815_02_,14,0815_02_14,0.168694042,67.5,121.9941429,244.6855699,1.6215905,0.1 mM,2.25,3.487291398,0.34872914,1.088348658
0815_02_,14,0815_02_14,0.178011486,68.5,122.0012441,244.5444177,1.7627427,0.1 mM,2.283333333,3.790844516,0.379084452,1.1484612
0815_02_,14,0815_02_14,0.439850894,69.5,121.7486815,244.5450643,1.7620961,0.1 mM,2.316666667,3.789453978,0.378945398,2.837747703
0815_02_,14,0815_02_14,0.170794902,70.5,121.4669958,244.5818123,1.7253481,0.1 mM,2.35,3.710426022,0.371042602,1.101902594
0815_02_,14,0815_02_14,0.435545587,71.5,121.6039821,244.4944058,1.8127546,0.1 mM,2.383333333,3.898396989,0.389839699,2.809971529
0815_02_,14,0815_02_14,0.788480443,72.5,121.4226053,244.4633837,1.8437767,0.1 mM,2.416666667,3.965111183,0.396511118,5.0869706
0815_02_,14,0815_02_14,0.358299328,73.5,121.1878792,244.3976978,1.9094626,0.1 mM,2.45,4.106371183,0.410637118,2.311608568
0815_02_,14,0815_02_14,0.430566377,74.5,121.1392577,244.3717851,1.9353753,0.1 mM,2.483333333,4.162097419,0.416209742,2.777847594
0815_02_,14,0815_02_14,0.081347748,75.5,120.8983838,244.4044352,1.9027252,0.1 mM,2.516666667,4.091882151,0.409188215,0.524824181
0815_02_,14,0815_02_14,0.586980458,76.5,120.6349658,244.5626646,1.7444958,0.1 mM,2.55,3.751603871,0.375160387,3.786970697
0815_02_,14,0815_02_14,0.28499428,77.5,120.3562868,244.6105077,1.6966527,0.1 mM,2.583333333,3.648715484,0.364871548,1.838672774
0815_02_,14,0815_02_14,0.04930135,78.5,120.2833084,244.4774141,1.8297463,0.1 mM,2.616666667,3.93493828,0.393493828,0.318073226
0815_02_,14,0815_02_14,0.189822895,79.5,120.2329745,244.5697308,1.7374296,0.1 mM,2.65,3.736407742,0.373640774,1.224663839
0815_02_,14,0815_02_14,0.154145156,80.5,120.149224,244.6103961,1.6967643,0.1 mM,2.683333333,3.648955484,0.364895548,0.994484877
0815_02_,14,0815_02_14,0.377901422,81.5,119.9503008,244.6856201,1.6215403,0.1 mM,2.716666667,3.487183441,0.348718344,2.43807369
0815_02_,14,0815_02_14,0.09993946,82.5,119.8469467,244.8445474,1.462613,0.1 mM,2.75,3.145404301,0.31454043,0.64477071
0815_02_,14,0815_02_14,0.233991845,83.5,119.7971572,244.7996721,1.5074883,0.1 mM,2.783333333,3.241910323,0.324191032,1.509624806
0815_02_,14,0815_02_14,0.027135307,84.5,119.6963089,244.7226793,1.5844811,0.1 mM,2.816666667,3.407486237,0.340748624,0.175066497
0815_02_,14,0815_02_14,0.307356929,85.5,119.5376139,244.7740303,1.5331301,0.1 mM,2.85,3.297053978,0.329705398,1.982947929
0815_02_,14,0815_02_14,0.225746714,86.5,119.2866336,244.8637593,1.4434011,0.1 mM,2.883333333,3.104088387,0.310408839,1.456430413
0815_02_,14,0815_02_14,0.510544852,87.5,119.36279,244.7240062,1.5831542,0.1 mM,2.916666667,3.404632688,0.340463269,3.293837755
0815_02_,14,0815_02_14,0.649429839,88.5,119.31016,244.7694835,1.5376769,0.1 mM,2.95,3.306832043,0.330683204,4.189869929
0815_02_,14,0815_02_14,0.255661724,89.5,118.9850528,244.9036945,1.4034659,0.1 mM,2.983333333,3.018206237,0.301820624,1.649430477
0815_02_,14,0815_02_14,0.079342927,90.5,118.888657,244.8526416,1.4545188,0.1 mM,3.016666667,3.127997419,0.312799742,0.511889852
0815_02_,14,0815_02_14,0.246688579,91.5,118.8152542,244.7886389,1.5185215,0.1 mM,3.05,3.265637634,0.326563763,1.591539219
0815_02_,14,0815_02_14,0.755935561,92.5,118.3871853,244.7987741,1.5083863,0.1 mM,3.083333333,3.243841505,0.324384151,4.877003619
0815_02_,14,0815_02_14,0.239340468,93.5,118.0619645,244.7978107,1.5093497,0.1 mM,3.116666667,3.245913333,0.324591333,1.544132052
0815_02_,14,0815_02_14,0.130708993,94.5,118.0817471,244.6200043,1.6871561,0.1 mM,3.15,3.628292688,0.362829269,0.843283826
0815_02_,14,0815_02_14,0.192049535,95.5,118.0073317,244.6324045,1.6747559,0.1 mM,3.183333333,3.601625591,0.360162559,1.239029258
0815_02_,14,0815_02_14,0.267387376,96.5,117.9893197,244.8355822,1.4715782,0.1 mM,3.216666667,3.164684301,0.31646843,1.725079845
0815_02_,14,0815_02_14,0.311383475,97.5,117.9647175,244.8216155,1.4855449,0.1 mM,3.25,3.194720215,0.319472022,2.008925645
0815_02_,14,0815_02_14,0.095395863,98.5,117.8531337,244.6682552,1.6389052,0.1 mM,3.283333333,3.524527312,0.352452731,0.615457181
0815_02_,14,0815_02_14,0.229929633,99.5,117.8418314,244.5466049,1.7605555,0.1 mM,3.316666667,3.78614086,0.378614086,1.483416987
0815_02_,14,0815_02_14,0.112622055,100.5,117.8290101,244.4070531,1.9001073,0.1 mM,3.35,4.086252258,0.408625226,0.726593903
0815_02_,14,0815_02_14,0.25587103,101.5,117.653429,244.3789134,1.928247,0.1 mM,3.383333333,4.146767742,0.414676774,1.650780839
0815_02_,14,0815_02_14,0.139452379,102.5,117.59116,244.3572841,1.9498763,0.1 mM,3.416666667,4.193282366,0.419328237,0.899692768
0815_02_,14,0815_02_14,0.360072472,103.5,117.4864993,244.392165,1.9149954,0.1 mM,3.45,4.118269677,0.411826968,2.323048206
0815_02_,14,0815_02_14,0.204147162,104.5,117.2795527,244.3552548,1.9519056,0.1 mM,3.483333333,4.197646452,0.419764645,1.317078465
0815_02_,14,0815_02_14,0.737105153,105.5,117.3865429,243.920565,2.3865954,0.1 mM,3.516666667,5.132463226,0.513246323,4.755517116
0815_02_,14,0815_02_14,0.344245518,106.5,117.5879082,243.7432971,2.5638633,0.1 mM,3.55,5.513684516,0.551368452,2.220938826
0815_02_,14,0815_02_14,0.127398813,107.5,117.6199863,243.9637461,2.3434143,0.1 mM,3.583333333,5.039600645,0.503960065,0.821927826
0815_02_,14,0815_02_14,0.269255013,108.5,117.7281827,244.0363968,2.2707636,0.1 mM,3.616666667,4.883362581,0.488336258,1.737129116
0815_02_,14,0815_02_14,0.082651588,109.5,117.8240951,244.0343835,2.2727769,0.1 mM,3.65,4.887692258,0.488769226,0.533236052
0815_02_,14,0815_02_14,0.788252898,110.5,117.7557164,243.6250703,2.6820901,0.1 mM,3.683333333,5.767935699,0.57679357,5.085502568
0815_02_,14,0815_02_14,0.540541642,111.5,117.7872518,243.4951918,2.8119686,0.1 mM,3.716666667,6.047244301,0.60472443,3.487365432
0815_02_,14,0815_02_14,0.14012164,112.5,117.8067085,243.7025722,2.6045882,0.1 mM,3.75,5.601264946,0.560126495,0.904010581
0815_02_,14,0815_02_14,0.13819168,113.5,117.6964473,243.63332020000001,2.6738402,0.1 mM,3.783333333,5.750193978,0.575019398,0.891559226
0815_02_,14,0815_02_14,0.361580681,114.5,117.7941154,243.5468118,2.7603486,0.1 mM,3.816666667,5.936233548,0.593623355,2.332778587
0815_02_,14,0815_02_14,0.150639225,115.5,118.0259504,243.4383382,2.8688222,0.1 mM,3.85,6.169510108,0.616951011,0.971865968
0815_02_,14,0815_02_14,0.844336128,116.5,118.5135552,243.3740909,2.9330695,0.1 mM,3.883333333,6.307676344,0.630767634,5.447329858
0815_02_,14,0815_02_14,0.93530438,117.5,118.5749885,243.6441568,2.6630036,0.1 mM,3.916666667,5.726889462,0.572688946,6.034221806
0815_02_,14,0815_02_14,0.142936334,118.5,118.2136694,244.0143949,2.2927655,0.1 mM,3.95,4.930678495,0.49306785,0.922169897
0815_02_,14,0815_02_14,0.218827485,119.5,118.3050212,244.0280679,2.2790925,0.1 mM,3.983333333,4.901274194,0.490127419,1.411790226
0815_02_,14,0815_02_14,0.264399771,120.5,118.2711896,243.9327093,2.3744511,0.1 mM,4.016666667,5.106346452,0.510634645,1.705804974
0815_02_,14,0815_02_14,0.488617086,121.5,118.3350443,244.0479624,2.259198,0.1 mM,4.05,4.858490323,0.485849032,3.152368297
0815_02_,14,0815_02_14,0.155985496,122.5,118.5812415,244.255494,2.0516664,0.1 mM,4.083333333,4.412185806,0.441218581,1.006358039
0815_02_,14,0815_02_14,0.292104865,123.5,118.5771021,244.4434698,1.8636906,0.1 mM,4.116666667,4.007936774,0.400793677,1.884547516
0815_02_,14,0815_02_14,0.348240623,124.5,118.4619767,244.7418228,1.5653376,0.1 mM,4.15,3.366317419,0.336631742,2.246713697
0815_02_,14,0815_02_14,0.229166165,125.5,118.4404734,244.7974404,1.50972,0.1 mM,4.183333333,3.246709677,0.324670968,1.478491387
0815_02_,14,0815_02_14,0.480568463,126.5,118.6712876,244.8256628,1.4814976,0.1 mM,4.216666667,3.186016344,0.318601634,3.100441697
0815_02_,14,0815_02_14,0.115983424,127.5,118.9250206,244.9516705,1.3554899,0.1 mM,4.25,2.915032043,0.291503204,0.748280155
0815_02_,14,0815_02_14,0.239073495,128.5,119.0966594,244.9731977,1.3339627,0.1 mM,4.283333333,2.868736989,0.286873699,1.542409645
0815_02_,14,0815_02_14,0.075197703,129.5,119.2447011,245.0240299,1.2831305,0.1 mM,4.316666667,2.75942043,0.275942043,0.485146471
0815_02_,14,0815_02_14,0.387063767,130.5,119.3755164,245.2087775,1.0983829,0.1 mM,4.35,2.362113763,0.236211376,2.497185594
0815_02_,14,0815_02_14,0.410176692,131.5,119.636625,245.499701,0.8074594,0.1 mM,4.383333333,1.736471828,0.173647183,2.646301239
0815_02_,14,0815_02_14,0.236289965,132.5,119.8551602,245.7280538,0.5791066,0.1 mM,4.416666667,1.245390538,0.124539054,1.524451387
0815_02_,14,0815_02_14,0.205669322,133.5,120.0106094,245.8547734,0.452387,0.1 mM,4.45,0.972875269,0.097287527,1.326898852
0815_02_,14,0815_02_14,0.222857658,134.5,120.2135386,245.9206212,0.3865392,0.1 mM,4.483333333,0.831267097,0.08312671,1.437791342
0815_02_,14,0815_02_14,0.275798228,135.5,120.4464107,246.0092705,0.2978899,0.1 mM,4.516666667,0.640623441,0.064062344,1.779343406
0815_02_,14,0815_02_14,0.048940913,136.5,120.5678247,246.0770247,0.2301357,0.1 mM,4.55,0.494915484,0.049491548,0.315747826
0815_02_,14,0815_02_14,0.3462718,137.5,120.6367128,246.254457,0.0527034,0.1 mM,4.583333333,0.113340645,0.011334065,2.234011613
0815_02_,14,0815_02_14,0.50422287,138.5,120.9514943,246.4952237,-0.1880633,0.1 mM,4.616666667,-0.404437204,-0.04044372,3.253050774
0815_02_,14,0815_02_14,0.332532672,139.5,121.214119,246.7456073,-0.4384469,0.1 mM,4.65,-0.942896559,-0.094289656,2.145372077
0815_02_,14,0815_02_14,0.173831134,140.5,121.3260089,246.9208966,-0.6137362,0.1 mM,4.683333333,-1.319862796,-0.13198628,1.121491187
0815_02_,14,0815_02_14,0.326656075,141.5,121.5707412,246.9712603,-0.6640999,0.1 mM,4.716666667,-1.428171828,-0.142817183,2.107458548
0815_02_,14,0815_02_14,0.317058856,142.5,121.8557,247.1062324,-0.799072,0.1 mM,4.75,-1.718434409,-0.171843441,2.045541006
0815_02_,14,0815_02_14,0.144481561,143.5,122.0543717,247.2030547,-0.8958943,0.1 mM,4.783333333,-1.926654409,-0.192665441,0.932139103
0815_02_,14,0815_02_14,0.29672919,144.5,122.2151566,247.32329,-1.0161296,0.1 mM,4.816666667,-2.185224946,-0.218522495,1.914381871
0815_02_,14,0815_02_14,0.314065553,145.5,122.4572363,247.4753313,-1.1681709,0.1 mM,4.85,-2.512195484,-0.251219548,2.026229374
0815_02_,14,0815_02_14,0.428543364,146.5,122.7026912,247.7018832,-1.3947228,0.1 mM,4.883333333,-2.999403871,-0.299940387,2.764795897
0815_02_,14,0815_02_14,0.21613154,147.5,122.8996171,247.9210042,-1.6138438,0.1 mM,4.916666667,-3.470631828,-0.347063183,1.394397032
0815_02_,14,0815_02_14,0.154078578,148.5,123.0654933,247.9937853,-1.6866249,0.1 mM,4.95,-3.627150323,-0.362715032,0.994055342
0815_02_,14,0815_02_14,0.13033089,149.5,123.1599532,247.9851478,-1.6779874,0.1 mM,4.983333333,-3.608575054,-0.360857505,0.840844452
0815_02_,14,0815_02_14,0.180163688,150.5,123.2672781,247.9810355,-1.6738751,0.1 mM,5.016666667,-3.599731398,-0.35997314,1.162346374
0815_02_,14,0815_02_14,0.598118312,151.5,123.4076984,248.3243019,-2.0171415,0.1 mM,5.05,-4.33793871,-0.433793871,3.858827819
0815_02_,14,0815_02_14,0.481309554,152.5,123.7136943,248.6411436,-2.3339832,0.1 mM,5.083333333,-5.01931871,-0.501931871,3.105222929
0815_02_,14,0815_02_14,0.337184141,153.5,124.0318595,248.8154729,-2.5083125,0.1 mM,5.116666667,-5.39422043,-0.539422043,2.175381555
0815_02_,14,0815_02_14,0.394753778,154.5,123.9267112,248.8930489,-2.5858885,0.1 mM,5.15,-5.561050538,-0.556105054,2.546798568
0815_02_,14,0815_02_14,0.598657127,155.5,124.0417941,248.8338982,-2.5267378,0.1 mM,5.183333333,-5.433844731,-0.543384473,3.862304045
0815_02_,14,0815_02_14,0.254642746,156.5,124.4539666,248.9046708,-2.5975104,0.1 mM,5.216666667,-5.586043871,-0.558604387,1.642856426
0815_02_,14,0815_02_14,0.234968518,157.5,124.4592152,248.9165528,-2.6093924,0.1 mM,5.25,-5.611596559,-0.561159656,1.515925923
0815_02_,14,0815_02_14,0.235126436,158.5,124.4608369,248.912821,-2.6056606,0.1 mM,5.283333333,-5.603571183,-0.560357118,1.516944748
0815_02_,14,0815_02_14,0.43548564,159.5,124.7880356,248.9532502,-2.6460898,0.1 mM,5.316666667,-5.690515699,-0.56905157,2.809584774
0815_02_,14,0815_02_14,0.498652456,160.5,124.9930365,249.1998141,-2.8926537,0.1 mM,5.35,-6.220760645,-0.622076065,3.217112619
0815_02_,14,0815_02_14,0.134725281,161.5,125.0107239,249.3887102,-3.0815498,0.1 mM,5.383333333,-6.626988817,-0.662698882,0.869195361
0815_02_,14,0815_02_14,0.614383227,162.5,125.112301,249.0297696,-2.7226092,0.1 mM,5.416666667,-5.855073548,-0.585507355,3.963762755
0815_02_,14,0815_02_14,0.618153547,163.5,125.1498673,249.0381795,-2.7310191,0.1 mM,5.45,-5.873159355,-0.587315936,3.9880874
0815_02_,14,0815_02_14,0.209878067,164.5,125.0319834,249.2829142,-2.9757538,0.1 mM,5.483333333,-6.399470538,-0.639947054,1.354052045
0815_02_,14,0815_02_14,0.233392029,165.5,125.0636718,249.233336,-2.9261756,0.1 mM,5.516666667,-6.292850753,-0.629285075,1.505755026
0815_02_,14,0815_02_14,0.179914767,166.5,125.0896918,249.2460451,-2.9388847,0.1 mM,5.55,-6.320182151,-0.632018215,1.160740432
0815_02_,14,0815_02_14,0.514789818,167.5,125.205158,249.4009133,-3.0937529,0.1 mM,5.583333333,-6.653232043,-0.665323204,3.321224632
0815_02_,14,0815_02_14,0.437919522,168.5,125.2402985,249.4183561,-3.1111957,0.1 mM,5.616666667,-6.690743441,-0.669074344,2.825287239
0815_02_,14,0815_02_14,0.130345251,169.5,125.1051322,249.2258045,-2.9186441,0.1 mM,5.65,-6.276653978,-0.627665398,0.840937103
0815_02_,14,0815_02_14,0.05874683,170.5,125.1232769,249.194876,-2.8877156,0.1 mM,5.683333333,-6.210141075,-0.621014108,0.379011806
0815_02_,14,0815_02_14,0.056502208,171.5,125.0809812,249.2063278,-2.8991674,0.1 mM,5.716666667,-6.234768602,-0.62347686,0.364530374
0815_02_,14,0815_02_14,0.385195045,172.5,125.2441858,249.1544265,-2.8472661,0.1 mM,5.75,-6.123152903,-0.61231529,2.485129323
0815_02_,14,0815_02_14,0.487317331,173.5,125.1957981,249.0581256,-2.7509652,0.1 mM,5.783333333,-5.916054194,-0.591605419,3.143982781
0815_02_,14,0815_02_14,0.644967075,174.5,125.2638179,249.1061294,-2.798969,0.1 mM,5.816666667,-6.019288172,-0.601928817,4.161077903
0815_02_,14,0815_02_14,0.434640537,175.5,125.3615671,249.1454689,-2.8383085,0.1 mM,5.85,-6.103889247,-0.610388925,2.804132497
0815_02_,14,0815_02_14,0.268659613,176.5,125.2445787,248.9803401,-2.6731797,0.1 mM,5.883333333,-5.748773548,-0.574877355,1.733287826
0815_02_,14,0815_02_14,0.495064609,177.5,125.0872675,248.8774699,-2.5703095,0.1 mM,5.916666667,-5.527547312,-0.552754731,3.193965219
